,index,coordinates,codeInsee,nom,adresse_ligne01,adresse_ligne02,adresse_ligne03,adresse_code_postal,adresse_commune,adresse_coordonnees,telephone,e_mail,url,zonage_commune
1626,permanence_juridique-34172-05,"[3.870668, 43.612084]",34172,Point-justice - relais d'accès au droit du tribunal administratif de Montpellier,"6, rue Pitot",,,34063,MONTPELLIER CEDEX,"[3.870668, 43.612084]",04 67 54 81 00,,,['34172 Montpellier']
1627,permanence_juridique-34301-01,"[3.693104, 43.401296]",34301,Point-justice - relais d'accès au droit de Sète Centre social de Villefranche à Sète,"1, rue Villefranche",,,34200,SETE,"[3.693104, 43.401296]",04 99 04 74 74,,,['34301 Sète']
1628,permanence_juridique-34003-01,"[3.512404, 43.285871]",34003,Point-justice - France services,avenue des sergents,,,34300,AGDE,"[3.512404, 43.285871]",04 67 01 24 22,,,['34003 Agde']
1629,permanence_juridique-34116-01,"[3.807757, 43.64338]",34116,Point-justice - France services,2 place Jean JAURES,,,34790,GRABELS,"[3.807757, 43.64338]",04 67 10 08 31,,,['34116 Grabels']
1630,permanence_juridique-34052-01,"[3.04669, 43.32748]",34052,Point-justice - France services,6 place Ferrer,,,34310,CASPESTANG,"[3.04669, 43.32748]",04 67 26 37 10,mailto:msap@cc-sud-herault.fr,,['34052 Capestang']
1631,permanence_juridique-34274-01,"[3.732765, 43.791127]",34274,Point-justice - relais d'accès au droit de la Maison de Pays de Saint-Martin-de-Londres,"Antenne de la CCGPSL, 9 place de la Mairie",,,34380,ST MARTIN DE LONDRES,"[3.732765, 43.791127]",04 67 55 09 78,,,['34274 Saint-Martin-de-Londres']
1632,permanence_juridique-34172-08,"[3.92118, 43.606441]",34172,Point-justice - France services,581 avenue Georges Méliès,,,34080,MONTPELLIER FACE HERAULT ALCO,"[3.92118, 43.606441]",06 37 09 39 82,,,['34172 Montpellier']
1633,permanence_juridique-34260-01,"[3.038743, 43.650265]",34260,Point-justice - France services,34 rue de Castrie,,,34610,ST GERVAIS SUR MARE,"[3.038743, 43.650265]",04 67 97 64 94,,,['34260 Saint-Gervais-sur-Mare']
1634,permanence_juridique-34284-01,"[2.760878, 43.487996]",34284,Point-justice - relais d'accès au droit de la Mairie de Saint-Pons-de-Thomières,"Mairie, rue Villeneuve",,,34220,ST PONS DE THOMIERES,"[2.760878, 43.487996]",04 67 97 39 39,,,['34284 Saint-Pons-de-Thomières']
1635,permanence_juridique-34178-01,"[3.146557, 43.435621]",34178,Point-justice - France services,27 bis avenue de la république,,,34490,MURVIEL LES BEZIERS,"[3.146557, 43.435621]",04 67 00 83 60,,,['34178 Murviel-lès-Béziers']
1636,permanence_juridique-34172-02,"[3.83827, 43.61566]",34172,Point-justice - relais d'accès au droit de la Maison pour tous François Villon de Montpellier,"quartier du Petit Bard, rue des Araucarias",,,34000,MONTPELLIER,"[3.83827, 43.61566]",04 67 45 04 57,,,['34172 Montpellier']
1637,permanence_juridique-34032-03,"[3.226856, 43.335737]",34032,Point-justice - Point d’accès au droit au Tribunal judiciaire de Béziers,Nouveau palais de justice 93 avenue du Président Wilson,,,34500,BEZIERS,"[3.226856, 43.335737]",04 30 17 34 00,,,['34032 Béziers']
1638,permanence_juridique-31555-12,"[1.460843, 43.601078]",31555,Point-justice - relais d'accès au droit du tribunal judiciaire de Toulouse - site Camille Pujol (huissiers),40 avenue Camille Pujol,,,31500,TOULOUSE,"[1.460843, 43.601078]",05 34 31 79 79,,,['31555 Toulouse']
1639,permanence_juridique-31071-01,"[1.162607, 43.34183]",31071,Point-justice - France services,111 avenue de Toulouse,,,31390,CARBONNE VOLVESTRE,"[1.162607, 43.34183]",05 36 17 20 00,,,['31071 Bois-de-la-Pierre']
1640,permanence_juridique-31169-01,"[1.55921, 43.518196]",31169,Point-justice - relais d'accès au droit de la caisse centrale d'activité sociale d'Escalquens,place François Mitterrand,,,31750,ESCALQUENS,"[1.55921, 43.518196]",05 62 71 56 78,,,['31169 Escalquens']
1641,permanence_juridique-31555-14,"[1.448087, 43.603979]",31555,Point-justice - relais d'accès au droit de la maison de la citoyenneté secteur centre Toulouse,5 rue Paul Mériel,,,31000,TOULOUSE,"[1.448087, 43.603979]",05 31 22 95 00,,,['31555 Toulouse']
1642,permanence_juridique-31555-15,"[1.446618, 43.578748]",31555,Point-justice - relais d'accès au droit de la maison de la citoyenneté secteur sud-est Toulouse,81 rue Saint-Roch,,,31000,TOULOUSE,"[1.446618, 43.578748]",05 67 73 82 71,,,['31555 Toulouse']
1643,permanence_juridique-31107-01,"[1.226312, 43.293915]",31107,Point-justice - relais d'accès au droit de la mairie de Carbonne,place Jules Ferry,,,31390,CARBONNE,"[1.226312, 43.293915]",05 61 87 80 03,,,['31107 Carbonne']
1644,permanence_juridique-31150-01,"[1.327519, 43.651253]",31150,Point-justice - relais d'accès au droit de l'espace social du Languedoc de Cornebarrieu,place du Languedoc,,,31700,CORNEBARRIEU,"[1.327519, 43.651253]",05 62 93 13 43,,,['31150 Cornebarrieu']
1645,permanence_juridique-31232-01,"[1.303351, 43.759751]",31232,Point-justice - relais d'accès au droit de la communauté de communes Hauts Tolosans,rue des Pyrénées,,,31330,GRENADE,"[1.303351, 43.759751]",05 61 82 85 55,,,['31232 Grenade']
1646,permanence_juridique-31555-16,"[1.43068, 43.554939]",31555,Point-justice - relais d'accès au droit de l'Oncopole (notaires),"Ligue contre le cancer. Entrée D, 5 avenue Irène Joliot-Curie",,,31100,TOULOUSE,"[1.43068, 43.554939]",05 61 54 17 17,,,['31555 Toulouse']
1647,permanence_juridique-31106-01,"[1.758381, 43.531692]",31106,Point-justice - relais d'accès au droit de la communauté de communes des Terres du Lauragais,7 avenue du 8 mai 1945,,,31460,CARAMAN,"[1.758381, 43.531692]",05 62 18 42 80,,,['31106 Caraman']
1648,permanence_juridique-31202-01,"[1.388333, 43.839888]",31202,Point-justice - relais d'accès au droit de la mairie de Fronton,"Maison Séguier, 51 avenue Adrien Escudier",,,31620,FRONTON,"[1.388333, 43.839888]",05 62 79 92 10,,,['31202 Fronton']
1649,permanence_juridique-31488-01,"[1.50614, 43.665744]",31488,Point-justice - relais d'accès au droit de la mairie de Saint-Jean,33 ter route d'Albi,,,31240,ST JEAN,"[1.50614, 43.665744]",05 61 37 63 00,,,['31488 Saint-Jean']
1650,permanence_juridique-31044-02,"[1.514722, 43.611394]",31044,Point-justice - relais d'accès au droit de l'espace Cyprié de Balma,2 esplanade du Cyprié,,,31130,BALMA,"[1.514722, 43.611394]",05 62 18 86 95,,,['31044 Balma']
1651,permanence_juridique-31584-02,"[1.504312, 43.865245]",31584,Point-justice - relais d'accès au droit de la mairie de Villemur-sur-Tarn,place Charles Ourgaut,,,31340,VILLEMUR SUR TARN,"[1.504312, 43.865245]",05 61 37 61 20,,,['31584 Villemur-sur-Tarn']
1652,permanence_juridique-31555-06,"[1.451532, 43.612311]",31555,Point-justice - relais d'accès au droit du tribunal administratif de Toulouse,68 rue Raymond IV,,,31000,TOULOUSE,"[1.451532, 43.612311]",05 62 73 57 41,,,['31555 Toulouse']
1653,permanence_juridique-31555-01,"[1.429534, 43.646324]",31555,Point-justice - relais d'accès au droit de la mairie annexe Saint-Simon de Toulouse,1 place de l'Eglise,,,31000,TOULOUSE,"[1.429534, 43.646324]",05 31 22 96 44,,,['31555 Toulouse']
1654,permanence_juridique-31555-05,"[1.43068, 43.554939]",31555,Point-justice - relais d'accès au droit Oncopôle de Toulouse (avocats),5 avenue Irène Joliot-Curie,,,31100,TOULOUSE,"[1.43068, 43.554939]",05 61 54 17 17,,,['31555 Toulouse']
1655,permanence_juridique-31395-01,"[1.331995, 43.464789]",31395,Point-justice - Point d'accès au droit renforcé au Centre communal d'action social de Muret,1 avenue de l'Europe,,,31600,MURET,"[1.331995, 43.464789]",05 61 51 90 50,,,['31395 Muret']
1656,permanence_juridique-31080-01,"[0.645812, 43.2903]",31080,Point-justice - relais d'accès au droit de la mairie de Boulogne sur Gesse,place de la Mairie,,,31350,BOULOGNE SUR GESSE,"[0.645812, 43.2903]",05 61 88 20 38,,,['31080 Boulogne-sur-Gesse']
1657,permanence_juridique-31066-01,"[1.606565, 43.800751]",31066,Point-justice - relais d'accès au droit de la mairie de Bessières,26-29 place du souvenir,,,31660,BESSIERES,"[1.606565, 43.800751]",05 61 84 55 55,,,['31066 Bessières']
1658,permanence_juridique-31483-01,"[0.721841, 43.107855]",31483,Point-justice - Point d'accès au droit du tribunal judiciaire de Saint-Gaudens (avocats généralistes),Palais de justice,,,31800,ST GAUDENS,"[0.721841, 43.107855]",05 61 89 80 50,,,['31483 Saint-Gaudens']
1659,permanence_juridique-31454-01,"[1.119277, 43.412778]",31454,Point-justice - France services,2 place du marché à la volaille,,,31370,RIEUMES,"[1.119277, 43.412778]",09 67 51 89 96,,,['31454 Rieumes']
1660,permanence_juridique-31381-01,"[1.573778, 43.450259]",31381,Point-justice - relais d'accès au droit de la mairie de Montgiscard,17 Grand rue,,,31450,MONTGISCARD,"[1.573778, 43.450259]",05 34 66 75 80,,,['31381 Montgiscard']
1661,permanence_juridique-31042-01,"[0.592349, 42.78894]",31042,Point-justice - relais d'accès au droit de la mairie de Bagnères de Luchon,23 allées d'Etigny,,,31110,BAGNERES DE LUCHON,"[0.592349, 42.78894]",05 61 94 68 68,,,['31042 Bagnères-de-Luchon']
1662,permanence_juridique-31483-02,"[0.725371, 43.107883]",31483,Point-justice - Point d'accès au droit du tribunal judiciaire de Saint-Gaudens (huissiers),rue Troplong,,,31800,ST GAUDENS,"[0.725371, 43.107883]",05 62 00 83 40,,,['31483 Saint-Gaudens']
1663,permanence_juridique-31033-02,"[1.477249, 43.352936]",31033,Point-justice - relais d'accès au droit du centre communal d'action sociale d'Auterive,14 rue Camille Pelletan,,,31190,AUTERIVE,"[1.477249, 43.352936]",05 34 26 44 44,,,['31033 Auterive']
1664,permanence_juridique-31483-03,"[0.733575, 43.111045]",31483,Point-justice - Point d'accès au droit du tribunal judiciaire de Saint-Gaudens (notaires),rue Troplong,,,31800,ST GAUDENS,"[0.733575, 43.111045]",05 62 00 83 40,,,['31483 Saint-Gaudens']
1665,permanence_juridique-31584-01,"[1.500695, 43.860915]",31584,Point-justice - France services,2 avenue Saint Exupéry,,,31340,VILLEMUR SUR TARN,"[1.500695, 43.860915]",05 61 09 91 38,,,['31584 Villemur-sur-Tarn']
1666,permanence_juridique-31446-02,"[1.478182, 43.54682]",31446,Point-justice - Point d'accès au droit renforcé de Ramonville (huissiers),18 place Marnac,,,31520,RAMONVILLE,"[1.478182, 43.54682]",05 62 24 09 07,,,['31446 Ramonville-Saint-Agne']
1667,permanence_juridique-31259-01,"[1.412423, 43.50496]",31259,Point-justice - relais d'accès au droit de la mairie de Lacroix-Falgarde,avenue des Pyrénées,,,31120,LACROIX FALGARDE,"[1.412423, 43.50496]",05 61 76 24 95,,,['31259 Lacroix-Falgarde']
1668,permanence_juridique-31254-01,"[1.530256, 43.531091]",31254,Point-justice - relais d'accès au droit de la mairie de Labège,rue de la Croix Rose,,,31670,LABEGE,"[1.530256, 43.531091]",05 62 24 44 44,,,['31254 Labège']
1669,permanence_juridique-31033-01,"[1.450351, 43.365251]",31033,Point-justice - France services,Rd 820 ZI Robert Lavigne,,,31190,AUTERIVE,"[1.450351, 43.365251]",05 61 50 99 41,,,['31033 Auterive']
1670,permanence_juridique-31555-11,"[1.435095, 43.620507]",31555,Point-justice - relais d'accès au droit de la maison de la citoyenneté secteur nord Toulouse,4 place du marché aux cochons,,,31000,TOULOUSE,"[1.435095, 43.620507]",05 31 22 97 00,,,['31555 Toulouse']
1671,permanence_juridique-31446-01,"[1.478182, 43.54682]",31446,Point-justice - Point d'accès au droit renforcé à la Maison communale de la solidarité de Ramonville,18 place Marnac,,,31520,RAMONVILLE,"[1.478182, 43.54682]",05 62 24 09 07,,,['31446 Ramonville-Saint-Agne']
1672,permanence_juridique-31555-04,"[1.460843, 43.601078]",31555,Point-justice - relais d'accès au droit  du tribunal judiciaire de Toulouse - site Camille Pujol (avocats en droit du logement/consommation),40 avenue Camille Pujol,,,31500,TOULOUSE,"[1.460843, 43.601078]",05 34 31 79 79,,,['31555 Toulouse']
1673,permanence_juridique-31555-08,"[1.439252, 43.60587]",31555,Point-justice - relais d'accès au droit du tribunal judiciaire de Toulouse - site Deville (avocats en droit du travail),6 rue Deville,,,31000,TOULOUSE,"[1.439252, 43.60587]",05 62 30 55 70,,,['31555 Toulouse']
1674,permanence_juridique-31113-01,"[1.49937, 43.517391]",31113,Point-justice - relais d'accès au droit de la mairie de Castanet-Tolosan,29 avenue de Toulouse,,,31320,CASTANET TOLOSAN,"[1.49937, 43.517391]",05 62 71 70 40,,,['31113 Castanet-Tolosan']
1675,permanence_juridique-31555-02,"[1.447969, 43.594267]",31555,Point-justice - Point d'accès au droit du tribunal judiciaire de Toulouse - site Palais de justice (avocats en droit de la famille),2 allées Jules Guesde,,,31068,TOULOUSE,"[1.447969, 43.594267]",05 61 33 70 00,,,['31555 Toulouse']
1676,permanence_juridique-31044-01,"[1.50465, 43.595437]",31044,Point-justice - relais d'accès au droit de l'espace Cézanne de Balma,19 rue Paul Cézanne,,,31130,BALMA,"[1.50465, 43.595437]",05 62 18 86 95,,,['31044 Balma']
1677,permanence_juridique-31555-07,"[1.471504, 43.621063]",31555,Point-justice - relais d'accès au droit de la maison de la citoyenneté secteur est Toulouse,8 bis avenue du parc,,,31000,TOULOUSE,"[1.471504, 43.621063]",05 31 22 93 00,,,['31555 Toulouse']
1678,permanence_juridique-31395-02,"[1.331995, 43.464789]",31395,Point-justice - Point d'accès au droit renforcé de Muret (huissiers),1 avenue de l'Europe,,,31600,MURET,"[1.331995, 43.464789]",05 61 51 90 50,,,['31395 Muret']
1679,permanence_juridique-31555-09,"[1.447969, 43.594267]",31555,Point-justice - Point d'accès au droit  du tribunal judiciaire de Toulouse - site palais de justice (notaires),2 allées Jules Guesde,,,31068,TOULOUSE,"[1.447969, 43.594267]",05 62 73 58 68,,,['31555 Toulouse']
1680,permanence_juridique-31555-13,"[1.460843, 43.601078]",31555,Point-justice - relais d'accès au droit du tribunal judiciaire de Toulouse - site Camille Pujol (notaires ),40 avenue Camille Pujol,,,31500,TOULOUSE,"[1.460843, 43.601078]",05 34 31 79 79,,,['31555 Toulouse']
1681,permanence_juridique-31454-02,"[1.119277, 43.412778]",31454,Point-justice - relais d'accès au droit de la maison du Tailleur Rieumes,2 place du marché à la volaille,,,31370,RIEUMES,"[1.119277, 43.412778]",09 72 21 36 29,,,['31454 Rieumes']
1682,permanence_juridique-31446-03,"[1.478182, 43.54682]",31446,Point-justice - Point d'accès au droit renforcé de Ramonville (notaires),18 place Marnac,,,31520,RAMONVILLE,"[1.478182, 43.54682]",05 62 24 09 07,,,['31446 Ramonville-Saint-Agne']
1683,permanence_juridique-31451-01,"[2.010342, 43.45832]",31451,Point-justice - relais d'accès au droit du centre communal d'action sociale de Revel (huissiers),boulevard Jean Jaurès,,,31250,REVEL,"[2.010342, 43.45832]",05 62 71 32 71,,,['31451 Revel']
1684,permanence_juridique-31555-10,"[1.430123, 43.597819]",31555,Point-justice - relais d'accès au droit de la maison de la citoyenneté secteur rive gauche Toulouse,20 place Jean Diebold,,,31000,TOULOUSE,"[1.430123, 43.597819]",05 31 22 91 30,,,['31555 Toulouse']
1685,permanence_juridique-31149-01,"[1.334372, 43.6099]",31149,Point-justice - relais d'accès au droit de la mairie de Colomiers,1 place Alex Raymond,,,31770,COLOMIERS,"[1.334372, 43.6099]",05 24 27 21 57,,,['31149 Colomiers']
1686,permanence_juridique-31396-01,"[1.623444, 43.356599]",31396,Point-justice - France services,1 rue de la république,,,31560,NAILLOUX,"[1.623444, 43.356599]",06 60 94 95 34,,,['31396 Nailloux']
1687,permanence_juridique-31135-02,"[1.088913, 43.206271]",31135,Point-justice - France services,31 Promenade du Campet,,,31220,CAZERES,"[1.088913, 43.206271]",05 62 01 48 59,,,['31135 Cazères']
1688,permanence_juridique-31445-01,"[1.534622, 43.586411]",31445,Point-justice - relais d'accès au droit de la mairie de Quint-Fonsegrives,place de la Mairie,,,31130,QUINT FONSEGRIVES,"[1.534622, 43.586411]",05 61 24 92 49,,,['31445 Quint-Fonsegrives']
1689,permanence_juridique-31135-01,"[1.088913, 43.206271]",31135,Point-justice - relais d'accès au droit de la communauté de communes Cœur de Garonne,31 promenade du Campet,,,31220,CAZERES,"[1.088913, 43.206271]",05 61 98 27 72,,,['31135 Cazères']
1690,permanence_juridique-31555-03,"[1.450608, 43.608682]",31555,Point-justice - relais d'accès au droit du centre communal d'action sociale de Toulouse,2 bis rue de Belfort,,,31000,TOULOUSE,"[1.450608, 43.608682]",05 61 58 85 85,,,['31555 Toulouse']
1691,permanence_juridique-31069-01,"[1.397234, 43.634429]",31069,Point-justice - relais d'accès au droit de la mairie de Blagnac,1 place Jean-Louis Puig,,,31700,BLAGNAC,"[1.397234, 43.634429]",05 61 71 72 00,,,['31069 Blagnac']
1692,permanence_juridique-18033-05,"[2.402931, 47.078884]",18033,Point-justice - relais d'accès au droit de la mairie annexe du Val d'Auron,place Martin Luther King,,,18000,BOURGES,"[2.402931, 47.078884]",06 07 66 96 43,,,['18033 Bourges']
1693,permanence_juridique-18242-01,"[2.917966, 46.829326]",18242,Point-justice - France services,38 rue de la croix blanche,,,18600,SANCOINS,"[2.917966, 46.829326]",02 48 77 01 75,,,['18242 Sancoins']
1694,permanence_juridique-18197-01,"[2.494129, 46.728782]",18197,Point-justice - relais d'accès au droit de la permanence du service d'accès au droit et à la justice itinérant de Saint-Amand-Montrond,"Maison des associations, 05 allée de la Vigne du Prince",,,18200,ST AMAND MONTROND,"[2.494129, 46.728782]",06 85 42 95 14,,,['18197 Saint-Amand-Montrond']
1695,permanence_juridique-18033-03,"[2.393144, 47.083831]",18033,Point-justice - Point d'accès au droit du Tribunal judiciaire de Bourges,08 rue des Arènes,,,18023,BOURGES CEDEX,"[2.393144, 47.083831]",02 48 68 33 83,,,['18033 Bourges']
1696,permanence_juridique-18241-01,"[2.839149, 47.329898]",18241,Point-justice - relais d'accès au droit de la permanence du service d'accès au droit et à la justice itinérant de Sancerre,"Mairie, rue de la Panneterie",,,18300,SANCERRE,"[2.839149, 47.329898]",06 85 42 95 14,,,['18241 Sancerre']
1697,permanence_juridique-18109-02,"[2.524577, 47.303591]",18109,Point-justice - France services,6 place de l'Hôtel de Ville,,,18250,HENRICHEMONT,"[2.524577, 47.303591]",02 48 50 64 15,,,['18109 Henrichemont']
1698,permanence_juridique-18018-01,"[2.640831, 47.038275]",18018,Point-justice - relais d'accès au droit de la permanence du service d'accès au droit et à la justice itinérant d'Avord,56 TER rue Saint Exupéry,,,18520,AVORD,"[2.640831, 47.038275]",02 48 16 10 23,,,['18018 Avord']
1699,permanence_juridique-18152-01,"[2.23998, 46.814217]",18152,Point-justice - France services,1 bis rue de Boisdenier,,,18160,MONTLOUIS,"[2.23998, 46.814217]",02 47 45 85 30,,,['18152 Montlouis']
1700,permanence_juridique-18087-01,"[2.514486, 46.888615]",18087,Point-justice - relais d'accès au droit de la permanence du service d'accès au droit et à la justice itinérant de Dun-sur-Auron,"MSAP, route de LEVET",,,18130,DUN SUR AURON,"[2.514486, 46.888615]",02 48 64 28 13,,,['18087 Dun-sur-Auron']
1701,permanence_juridique-18109-01,"[2.524549, 47.30368]",18109,Point-justice - relais d'accès au droit de la permanence du service d'accès au droit et à la justice itinérant d'Henrichemont,"Mairie, 01 place de la Mairie",,,18250,HENRICHEMONT,"[2.524549, 47.30368]",06 85 42 95 14,,,['18109 Henrichemont']
